trip_id,arrival_time,departure_time,stop_id,stop_sequence
1,14:45:00,15:00:00,2398208119,20
1,15:00:00,15:15:00,2398208056,21
1,15:15:00,15:30:00,376339536,22
1,15:30:00,15:45:00,376339490,23
1,15:45:00,16:00:00,376339171,24
1,16:00:00,16:15:00,376339255,25
1,16:15:00,16:30:00,325005073,26
1,16:30:00,16:45:00,325005084,27
1,16:45:00,17:00:00,325005039,28
1,17:00:00,17:15:00,376339405,29
1,17:15:00,17:30:00,376339305,30
1,17:30:00,17:45:00,461062061,31
1,17:45:00,18:00:00,325005015,32
1,18:00:00,18:15:00,376339155,33
1,18:15:00,18:30:00,376339274,34
1,18:30:00,18:45:00,4889292449,35
1,18:45:00,19:00:00,1207327539,36
1,19:00:00,19:15:00,325005105,37
1,19:15:00,19:30:00,1288238644,38
1,19:30:00,19:45:00,325005110,39
1,19:45:00,20:00:00,325005114,40
1,20:00:00,20:15:00,461612419,41
23,10:00:00,10:15:00,4563611309,1
23,10:15:00,10:30:00,1482712252,2
23,10:30:00,10:45:00,376339178,3
23,10:45:00,11:00:00,6531479351,4
23,11:00:00,11:15:00,376339180,5
23,11:15:00,11:30:00,461062053,6
23,11:30:00,11:45:00,376339159,7
23,11:45:00,12:00:00,376339403,8
23,12:00:00,12:15:00,613009714,9
23,12:15:00,12:30:00,2635477677,10
23,12:30:00,12:45:00,694216625,11
23,12:45:00,13:00:00,1558999573,12
23,13:00:00,13:15:00,1844942249,13
23,13:15:00,13:30:00,461604332,14
23,13:30:00,13:45:00,340052776,15
23,13:45:00,14:00:00,527885215,16
23,14:00:00,14:15:00,3861263969,17
23,14:15:00,14:30:00,370413258,18
23,14:30:00,14:45:00,1216583454,19
23,14:45:00,15:00:00,633630328,20
23,15:00:00,15:15:00,376339441,21
23,15:15:00,15:30:00,633630330,22
23,15:30:00,15:45:00,370413215,23
23,15:45:00,16:00:00,370413213,24
23,16:00:00,16:15:00,370413235,25
23,16:15:00,16:30:00,4110348292,26
23,16:30:00,16:45:00,633630325,27
23,16:45:00,17:00:00,633630323,28
23,17:00:00,17:15:00,1723817019,29
23,17:15:00,17:30:00,3856161595,30
23,17:30:00,17:45:00,1554651685,31
23,17:45:00,18:00:00,1554651691,32
23,18:00:00,18:15:00,1557395456,33
23,18:15:00,18:30:00,1558999576,34
23,18:30:00,18:45:00,2635477682,35
23,18:45:00,19:00:00,449672988,36
23,19:00:00,19:15:00,376339174,37
23,19:15:00,19:30:00,4566744961,38
23,19:30:00,19:45:00,325005049,39
23,19:45:00,20:00:00,376339327,40
23,20:00:00,20:15:00,461062058,41
23,20:15:00,20:30:00,376339175,42
23,20:30:00,20:45:00,461062059,43
10,10:00:00,10:15:00,340052767,1
10,10:15:00,10:30:00,461604333,2
10,10:30:00,10:45:00,340052766,3
10,10:45:00,11:00:00,340052764,4
10,11:00:00,11:15:00,376339320,5
10,11:15:00,11:30:00,340052769,6
10,11:30:00,11:45:00,461604330,7
10,11:45:00,12:00:00,376339280,8
10,12:00:00,12:15:00,340052773,9
10,12:15:00,12:30:00,340052760,10
10,12:30:00,12:45:00,325004996,11
10,12:45:00,13:00:00,325004979,12
10,13:00:00,13:15:00,376339147,13
10,13:15:00,13:30:00,1032276238,14
10,13:30:00,13:45:00,325005191,15
10,13:45:00,14:00:00,325005186,16
10,14:00:00,14:15:00,325005189,17
10,14:15:00,14:30:00,325004929,18
10,14:30:00,14:45:00,325004932,19
10,14:45:00,15:00:00,325004934,20
10,15:00:00,15:15:00,325004940,21
10,15:15:00,15:30:00,325004946,22
10,15:30:00,15:45:00,325004949,23
10,15:45:00,16:00:00,325004954,24
10,16:00:00,16:15:00,376339107,25
10,16:15:00,16:30:00,325004984,26
10,16:30:00,16:45:00,325004987,27
10,16:45:00,17:00:00,325004999,28
10,17:00:00,17:15:00,340052772,29
10,17:15:00,17:30:00,461604331,30
10,17:30:00,17:45:00,340052768,31
10,17:45:00,18:00:00,340052774,32
10,18:00:00,18:15:00,340052775,33
10,18:15:00,18:30:00,340052765,34
10,18:30:00,18:45:00,461604334,35
10,18:45:00,19:00:00,280924752,36
37,10:00:00,10:15:00,6416154914,1
37,10:15:00,10:30:00,652050231,2
37,10:30:00,10:45:00,1216583531,3
37,10:45:00,11:00:00,376339222,4
37,11:00:00,11:15:00,376339208,5
37,11:15:00,11:30:00,376339210,6
37,11:30:00,11:45:00,376339213,7
37,11:45:00,12:00:00,376339233,8
37,12:00:00,12:15:00,376339237,9
37,12:15:00,12:30:00,376339226,10
37,12:30:00,12:45:00,4563611331,11
37,12:45:00,13:00:00,633621366,12
37,13:00:00,13:15:00,376339136,13
37,13:15:00,13:30:00,340053720,14
37,13:30:00,13:45:00,376339304,15
37,13:45:00,14:00:00,325005105,16
37,14:00:00,14:15:00,325005107,17
37,14:15:00,14:30:00,340053722,18
37,14:30:00,14:45:00,376339379,19
37,14:45:00,15:00:00,376339139,20
37,15:00:00,15:15:00,376339135,21
37,15:15:00,15:30:00,633621369,22
37,15:30:00,15:45:00,376339230,23
37,15:45:00,16:00:00,376339225,24
37,16:00:00,16:15:00,376339239,25
37,16:15:00,16:30:00,376339234,26
37,16:30:00,16:45:00,376339215,27
37,16:45:00,17:00:00,4563611318,28
37,17:00:00,17:15:00,376339221,29
37,17:15:00,17:30:00,376339219,30
37,17:30:00,17:45:00,652050233,31
37,17:45:00,18:00:00,6416154915,32
35,10:00:00,10:15:00,2398208056,1
35,10:15:00,10:30:00,376339536,2
35,10:30:00,10:45:00,376339490,3
35,10:45:00,11:00:00,376339171,4
35,11:00:00,11:15:00,376339255,5
35,11:15:00,11:30:00,325005073,6
35,11:30:00,11:45:00,376339241,7
35,11:45:00,12:00:00,2616042623,8
35,12:00:00,12:15:00,325005077,9
35,12:15:00,12:30:00,376339250,10
35,12:30:00,12:45:00,376339147,11
35,12:45:00,13:00:00,325004957,12
35,13:00:00,13:15:00,1032276238,13
35,13:15:00,13:30:00,325005191,14
35,13:30:00,13:45:00,325005186,15
35,13:45:00,14:00:00,325005189,16
35,14:00:00,14:15:00,376339583,17
35,14:15:00,14:30:00,376339544,18
35,14:30:00,14:45:00,376339496,19
35,14:45:00,15:00:00,376339575,20
35,15:00:00,15:15:00,376339573,21
35,15:15:00,15:30:00,2398208080,22
35,15:30:00,15:45:00,2398208112,23
35,15:45:00,16:00:00,2398208084,24
35,16:00:00,16:15:00,376339537,25
35,16:15:00,16:30:00,2398208061,26
35,16:30:00,16:45:00,2398208058,27
35,16:45:00,17:00:00,4568532112,28
30,10:00:00,10:15:00,325004990,1
30,10:15:00,10:30:00,376339155,2
30,10:30:00,10:45:00,376339274,3
30,10:45:00,11:00:00,4889292449,4
30,11:00:00,11:15:00,376339072,5
30,11:15:00,11:30:00,376339128,6
30,11:30:00,11:45:00,376339127,7
30,11:45:00,12:00:00,1216583441,8
30,12:00:00,12:15:00,1216583430,9
30,12:15:00,12:30:00,450993217,10
30,12:30:00,12:45:00,450993216,11
30,12:45:00,13:00:00,325005196,12
30,13:00:00,13:15:00,325005200,13
30,13:15:00,13:30:00,345324570,14
30,13:30:00,13:45:00,376339084,15
30,13:45:00,14:00:00,376339123,16
30,14:00:00,14:15:00,376339119,17
30,14:15:00,14:30:00,1068789753,18
30,14:30:00,14:45:00,4572932338,19
30,14:45:00,15:00:00,4572932338,20
30,15:00:00,15:15:00,559725618,21
30,15:15:00,15:30:00,376339124,22
30,15:30:00,15:45:00,376339131,23
30,15:45:00,16:00:00,376339087,24
30,16:00:00,16:15:00,652049976,25
30,16:15:00,16:30:00,325005197,26
30,16:30:00,16:45:00,325005194,27
30,16:45:00,17:00:00,461612416,28
30,17:00:00,17:15:00,372466319,29
30,17:15:00,17:30:00,1216583538,30
30,17:30:00,17:45:00,1216583462,31
30,17:45:00,18:00:00,376339075,32
30,18:00:00,18:15:00,4884310091,33
30,18:15:00,18:30:00,325005092,34
30,18:30:00,18:45:00,376339157,35
30,18:45:00,19:00:00,340052760,36
30,19:00:00,19:15:00,325004990,37
25,10:00:00,10:15:00,325004990,1
25,10:15:00,10:30:00,325004999,2
25,10:30:00,10:45:00,340052772,3
25,10:45:00,11:00:00,461604331,4
25,11:00:00,11:15:00,340052768,5
25,11:15:00,11:30:00,1557395456,6
25,11:30:00,11:45:00,1557395459,7
25,11:45:00,12:00:00,1211616127,8
25,12:00:00,12:15:00,1211607992,9
25,12:15:00,12:30:00,1211611471,10
25,12:30:00,12:45:00,376339067,11
25,12:45:00,13:00:00,1557396061,12
25,13:00:00,13:15:00,1557396084,13
25,13:15:00,13:30:00,1035241557,14
25,13:30:00,13:45:00,1209486292,15
25,13:45:00,14:00:00,376339324,16
25,14:00:00,14:15:00,1211614943,17
25,14:15:00,14:30:00,1557395464,18
25,14:30:00,14:45:00,4566499748,19
25,14:45:00,15:00:00,340052769,20
25,15:00:00,15:15:00,461604330,21
25,15:15:00,15:30:00,376339280,22
25,15:30:00,15:45:00,340052773,23
25,15:45:00,16:00:00,340052760,24
25,16:00:00,16:15:00,325004990,25
8,10:00:00,10:15:00,1363586642,1
8,10:15:00,10:30:00,325005143,2
8,10:30:00,10:45:00,325005139,3
8,10:45:00,11:00:00,325005123,4
8,11:00:00,11:15:00,325005118,5
8,11:15:00,11:30:00,325005112,6
8,11:30:00,11:45:00,1163335402,7
8,11:45:00,12:00:00,325005107,8
8,12:00:00,12:15:00,340053722,9
8,12:15:00,12:30:00,4884310091,10
8,12:30:00,12:45:00,325005092,11
8,12:45:00,13:00:00,376339157,12
8,13:00:00,13:15:00,376339276,13
8,13:15:00,13:30:00,325005020,14
8,13:30:00,13:45:00,325005035,15
8,13:45:00,14:00:00,325005049,16
8,14:00:00,14:15:00,376339327,17
8,14:15:00,14:30:00,461062058,18
8,14:30:00,14:45:00,376339175,19
8,14:45:00,15:00:00,461062059,20
8,15:00:00,15:15:00,4563611309,21
8,15:15:00,15:30:00,1482712252,22
8,15:30:00,15:45:00,376339178,23
8,15:45:00,16:00:00,6531479351,24
8,16:00:00,16:15:00,376339180,25
8,16:15:00,16:30:00,461062053,26
8,16:30:00,16:45:00,376339405,27
8,16:45:00,17:00:00,376339305,28
8,17:00:00,17:15:00,461062061,29
8,17:15:00,17:30:00,325005015,30
8,17:30:00,17:45:00,376339155,31
8,17:45:00,18:00:00,376339274,32
8,18:00:00,18:15:00,4889292449,33
8,18:15:00,18:30:00,1207327539,34
8,18:30:00,18:45:00,325005105,35
8,18:45:00,19:00:00,1288238644,36
8,19:00:00,19:15:00,325005110,37
8,19:15:00,19:30:00,325005114,38
8,19:30:00,19:45:00,325005116,39
8,19:45:00,20:00:00,461612418,40
8,20:00:00,20:15:00,450993217,41
8,20:15:00,20:30:00,325005137,42
8,20:30:00,20:45:00,1363586642,43
22,10:00:00,10:15:00,376339186,1
22,10:15:00,10:30:00,445347712,2
22,10:30:00,10:45:00,463180467,3
22,10:45:00,11:00:00,463180464,4
22,11:00:00,11:15:00,325005062,5
22,11:15:00,11:30:00,325005073,6
22,11:30:00,11:45:00,325005084,7
22,11:45:00,12:00:00,325005039,8
22,12:00:00,12:15:00,376339405,9
22,12:15:00,12:30:00,376339305,10
22,12:30:00,12:45:00,461062061,11
22,12:45:00,13:00:00,325005015,12
22,13:00:00,13:15:00,376339155,13
22,13:15:00,13:30:00,376339274,14
22,13:30:00,13:45:00,4889292449,15
22,13:45:00,14:00:00,376339072,16
22,14:00:00,14:15:00,376339128,17
22,14:15:00,14:30:00,376339127,18
22,14:30:00,14:45:00,1216583441,19
22,14:45:00,15:00:00,1216583430,20
22,15:00:00,15:15:00,450993216,21
22,15:15:00,15:30:00,325005200,22
22,15:30:00,15:45:00,345324570,23
22,15:45:00,16:00:00,2616121534,24
22,16:00:00,16:15:00,2616121534,25
22,16:15:00,16:30:00,652049976,26
22,16:30:00,16:45:00,325005197,27
22,16:45:00,17:00:00,325005194,28
22,17:00:00,17:15:00,461612416,29
22,17:15:00,17:30:00,372466319,30
22,17:30:00,17:45:00,1216583538,31
22,17:45:00,18:00:00,1216583462,32
22,18:00:00,18:15:00,376339075,33
22,18:15:00,18:30:00,4884310091,34
22,18:30:00,18:45:00,325005092,35
22,18:45:00,19:00:00,376339157,36
22,19:00:00,19:15:00,376339276,37
22,19:15:00,19:30:00,325005020,38
22,19:30:00,19:45:00,325005035,39
22,19:45:00,20:00:00,325005042,40
22,20:00:00,20:15:00,325005081,41
22,20:15:00,20:30:00,325005065,42
22,20:30:00,20:45:00,325005059,43
22,20:45:00,21:00:00,463180466,44
22,21:00:00,21:15:00,463180465,45
22,21:15:00,21:30:00,463180468,46
22,21:30:00,21:45:00,445347713,47
22,21:45:00,22:00:00,376339188,48
22,22:00:00,22:15:00,325005196,49
17,10:00:00,10:15:00,376339577,1
17,10:15:00,10:30:00,376339585,2
17,10:30:00,10:45:00,4563632529,3
17,10:45:00,11:00:00,376339542,4
17,11:00:00,11:15:00,325004929,5
17,11:15:00,11:30:00,325004932,6
17,11:30:00,11:45:00,325004921,7
17,11:45:00,12:00:00,325005172,8
17,12:00:00,12:15:00,376339555,9
17,12:15:00,12:30:00,376339558,10
17,12:30:00,12:45:00,325005143,11
17,12:45:00,13:00:00,325005139,12
17,13:00:00,13:15:00,461612416,13
17,13:15:00,13:30:00,372466319,14
17,13:30:00,13:45:00,1216583538,15
17,13:45:00,14:00:00,1216583462,16
17,14:00:00,14:15:00,4566543115,17
17,14:15:00,14:30:00,1216583516,18
17,14:30:00,14:45:00,376339379,19
17,14:45:00,15:00:00,340053720,20
17,15:00:00,15:15:00,376339304,21
17,15:15:00,15:30:00,325005105,22
17,15:30:00,15:45:00,325005105,23
17,15:45:00,16:00:00,1288238644,24
17,16:00:00,16:15:00,325005110,25
17,16:15:00,16:30:00,325005114,26
17,16:30:00,16:45:00,325005116,27
17,16:45:00,17:00:00,461612418,28
17,17:00:00,17:15:00,450993217,29
17,17:15:00,17:30:00,325005137,30
17,17:30:00,17:45:00,1363586642,31
17,17:45:00,18:00:00,4575190856,32
17,18:00:00,18:15:00,325005156,33
17,18:15:00,18:30:00,325005170,34
17,18:30:00,18:45:00,325005177,35
17,18:45:00,19:00:00,325004923,36
17,19:00:00,19:15:00,376339551,37
17,19:15:00,19:30:00,376339583,38
17,19:30:00,19:45:00,376339544,39
17,19:45:00,20:00:00,376339546,40
17,20:00:00,20:15:00,376339581,41
17,20:15:00,20:30:00,1484644406,42
17,20:30:00,20:45:00,4563611295,43
27,10:00:00,10:15:00,1557396084,1
27,10:15:00,10:30:00,1035241557,2
27,10:30:00,10:45:00,1209486292,3
27,10:45:00,11:00:00,376339324,4
27,11:00:00,11:15:00,1211614943,5
27,11:15:00,11:30:00,1557395464,6
27,11:30:00,11:45:00,1558999576,7
27,11:45:00,12:00:00,2635477682,8
27,12:00:00,12:15:00,449672988,9
27,12:15:00,12:30:00,376339174,10
27,12:30:00,12:45:00,4566744961,11
27,12:45:00,13:00:00,325005042,12
27,13:00:00,13:15:00,325005081,13
27,13:15:00,13:30:00,325005065,14
27,13:30:00,13:45:00,325005073,15
27,13:45:00,14:00:00,325005084,16
27,14:00:00,14:15:00,325005039,17
27,14:15:00,14:30:00,376339159,18
27,14:30:00,14:45:00,376339403,19
27,14:45:00,15:00:00,613009714,20
27,15:00:00,15:15:00,2635477677,21
27,15:15:00,15:30:00,694216625,22
27,15:30:00,15:45:00,1558999573,23
27,15:45:00,16:00:00,1557395459,24
27,16:00:00,16:15:00,1211616127,25
27,16:15:00,16:30:00,1211607992,26
27,16:30:00,16:45:00,1211611471,27
27,16:45:00,17:00:00,376339067,28
27,17:00:00,17:15:00,1557396061,29
5,10:00:00,10:15:00,6531479351,1
5,10:15:00,10:30:00,376339180,2
5,10:30:00,10:45:00,461062053,3
5,10:45:00,11:00:00,376339405,4
5,11:00:00,11:15:00,376339305,5
5,11:15:00,11:30:00,461062061,6
5,11:30:00,11:45:00,325005015,7
5,11:45:00,12:00:00,376339155,8
5,12:00:00,12:15:00,376339274,9
5,12:15:00,12:30:00,4889292449,10
5,12:30:00,12:45:00,1207327539,11
5,12:45:00,13:00:00,325005105,12
5,13:00:00,13:15:00,376339247,13
5,13:15:00,13:30:00,376339245,14
5,13:30:00,13:45:00,4100959489,15
5,13:45:00,14:00:00,4563504812,16
5,14:00:00,14:15:00,376339268,17
5,14:15:00,14:30:00,376339262,18
5,14:30:00,14:45:00,4563504809,19
5,14:45:00,15:00:00,1482712250,20
5,15:00:00,15:15:00,1482712250,21
5,15:15:00,15:30:00,376339264,22
5,15:30:00,15:45:00,376339266,23
5,15:45:00,16:00:00,4563504821,24
5,16:00:00,16:15:00,376339270,25
5,16:15:00,16:30:00,325005107,26
5,16:30:00,16:45:00,340053722,27
5,16:45:00,17:00:00,4884310091,28
5,17:00:00,17:15:00,325005092,29
5,17:15:00,17:30:00,376339157,30
5,17:30:00,17:45:00,376339276,31
5,17:45:00,18:00:00,325005020,32
5,18:00:00,18:15:00,325005035,33
5,18:15:00,18:30:00,325005049,34
5,18:30:00,18:45:00,376339327,35
5,18:45:00,19:00:00,6531479351,36
